"","VEND","PANID","UNITS","OUTLET","DOLLARS","WEEK","ITEM","F","D","PR","VOL_EQ","SIZE","FLAVOR.SCENT","FORM","PACKAGE","PRODUCT.TYPE","STORE.LOCATION","ADDITIVES","TYPE.OF.FORMULAT","COLOR","COUNT","VENDORITEMCOUNT"
"109","10158","3347393",1,"DR",4.74,1439,"8350","NONE",0,1,0.25,"REGULAR","FRESH","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","POTASSIUM NITRATE","SENSITIVE ANTI CAVTY","GREEN",1,12
"110","10158","1315697",2,"GR",7.36,1428,"8350","B",0,1,0.25,"REGULAR","FRESH","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","POTASSIUM NITRATE","SENSITIVE ANTI CAVTY","GREEN",1,12
"111","10158","1154690",1,"GR",5.59,1441,"8350","NONE",0,0,0.25,"REGULAR","FRESH","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","POTASSIUM NITRATE","SENSITIVE ANTI CAVTY","GREEN",1,12
"112","10158","1140657",1,"GR",3.37,1446,"8350","B",0,1,0.25,"REGULAR","FRESH","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","POTASSIUM NITRATE","SENSITIVE ANTI CAVTY","GREEN",1,12
"113","10158","1132266",1,"GR",5.59,1457,"8350","NONE",0,0,0.25,"REGULAR","FRESH","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","POTASSIUM NITRATE","SENSITIVE ANTI CAVTY","GREEN",1,12
"114","10158","3147785",1,"GR",4.99,1433,"8350","NONE",0,0,0.25,"REGULAR","FRESH","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","POTASSIUM NITRATE","SENSITIVE ANTI CAVTY","GREEN",1,12
"115","10158","3154864",1,"GR",4.99,1435,"8350","NONE",0,0,0.25,"REGULAR","FRESH","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","POTASSIUM NITRATE","SENSITIVE ANTI CAVTY","GREEN",1,12
"116","10158","3361931",1,"GR",4.99,1440,"8350","NONE",0,0,0.25,"REGULAR","FRESH","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","POTASSIUM NITRATE","SENSITIVE ANTI CAVTY","GREEN",1,12
"117","10158","1227017",1,"GR",5.99,1428,"8350","NONE",0,0,0.25,"REGULAR","FRESH","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","POTASSIUM NITRATE","SENSITIVE ANTI CAVTY","GREEN",1,12
"118","10158","1126268",1,"GR",5.99,1445,"8350","NONE",0,0,0.25,"REGULAR","FRESH","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","POTASSIUM NITRATE","SENSITIVE ANTI CAVTY","GREEN",1,12
"119","10158","3325050",1,"GR",5.19,1429,"8350","NONE",0,0,0.25,"REGULAR","FRESH","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","POTASSIUM NITRATE","SENSITIVE ANTI CAVTY","GREEN",1,12
"120","10158","3335711",1,"GR",4.99,1441,"8350","NONE",0,0,0.25,"REGULAR","FRESH","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","POTASSIUM NITRATE","SENSITIVE ANTI CAVTY","GREEN",1,12
"121","10158","3361931",1,"GR",4.99,1441,"8350","NONE",0,0,0.25,"REGULAR","FRESH","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","POTASSIUM NITRATE","SENSITIVE ANTI CAVTY","GREEN",1,12
"122","10158","1107920",2,"GR",11.18,1427,"8350","NONE",0,0,0.25,"REGULAR","FRESH","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","POTASSIUM NITRATE","SENSITIVE ANTI CAVTY","GREEN",1,12
"123","10158","1815126",1,"GR",5.59,1429,"8350","NONE",0,0,0.25,"REGULAR","FRESH","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","POTASSIUM NITRATE","SENSITIVE ANTI CAVTY","GREEN",1,12
"124","10158","1232348",1,"GR",3.99,1446,"8350","NONE",0,1,0.25,"REGULAR","FRESH","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","POTASSIUM NITRATE","SENSITIVE ANTI CAVTY","GREEN",1,12
"125","10158","1400515",1,"GR",3.85,1455,"8350","NONE",2,1,0.25,"REGULAR","FRESH","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","POTASSIUM NITRATE","SENSITIVE ANTI CAVTY","GREEN",1,12
"126","10158","1114678",1,"GR",5.59,1468,"8350","NONE",2,0,0.25,"REGULAR","FRESH","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","POTASSIUM NITRATE","SENSITIVE ANTI CAVTY","GREEN",1,12
"127","10158","3162255",1,"DR",4,1428,"8350","B",0,1,0.25,"REGULAR","FRESH","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","POTASSIUM NITRATE","SENSITIVE ANTI CAVTY","GREEN",1,12
"128","10158","3347526",2,"DR",8,1428,"8350","B",0,1,0.25,"REGULAR","FRESH","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","POTASSIUM NITRATE","SENSITIVE ANTI CAVTY","GREEN",1,12
"129","10158","3313254",2,"DR",8,1428,"8350","B",0,1,0.25,"REGULAR","FRESH","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","POTASSIUM NITRATE","SENSITIVE ANTI CAVTY","GREEN",1,12
"130","10158","3177642",1,"DR",5.09,1431,"8350","A+",0,1,0.25,"REGULAR","FRESH","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","POTASSIUM NITRATE","SENSITIVE ANTI CAVTY","GREEN",1,12
"131","10158","3339523",1,"DR",4.99,1437,"8350","NONE",0,1,0.25,"REGULAR","FRESH","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","POTASSIUM NITRATE","SENSITIVE ANTI CAVTY","GREEN",1,12
"132","10158","3111211",2,"DR",7.98,1441,"8350","NONE",0,1,0.25,"REGULAR","FRESH","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","POTASSIUM NITRATE","SENSITIVE ANTI CAVTY","GREEN",1,12
"133","10158","3157867",1,"DR",3.99,1463,"8350","NONE",0,1,0.25,"REGULAR","FRESH","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","POTASSIUM NITRATE","SENSITIVE ANTI CAVTY","GREEN",1,12
"134","10158","1171298",1,"GR",5.99,1427,"8350","NONE",0,0,0.25,"REGULAR","FRESH","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","POTASSIUM NITRATE","SENSITIVE ANTI CAVTY","GREEN",1,12
"135","10158","1204636",1,"GR",5.99,1428,"8350","NONE",2,0,0.25,"REGULAR","FRESH","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","POTASSIUM NITRATE","SENSITIVE ANTI CAVTY","GREEN",1,12
"136","10158","1101162",1,"GR",5.99,1428,"8350","NONE",2,0,0.25,"REGULAR","FRESH","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","POTASSIUM NITRATE","SENSITIVE ANTI CAVTY","GREEN",1,12
"137","10158","1816249",1,"GR",5.99,1428,"8350","NONE",2,0,0.25,"REGULAR","FRESH","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","POTASSIUM NITRATE","SENSITIVE ANTI CAVTY","GREEN",1,12
"138","10158","3314336",1,"GR",4.99,1443,"8350","NONE",0,0,0.25,"REGULAR","FRESH","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","POTASSIUM NITRATE","SENSITIVE ANTI CAVTY","GREEN",1,12
"139","10158","3314336",2,"GR",9.98,1431,"8350","NONE",0,0,0.25,"REGULAR","FRESH","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","POTASSIUM NITRATE","SENSITIVE ANTI CAVTY","GREEN",1,12
"140","10158","3314336",1,"GR",4.99,1438,"8350","NONE",0,0,0.25,"REGULAR","FRESH","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","POTASSIUM NITRATE","SENSITIVE ANTI CAVTY","GREEN",1,12
"141","10158","3107649",1,"GR",4.99,1442,"8350","NONE",0,0,0.25,"REGULAR","FRESH","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","POTASSIUM NITRATE","SENSITIVE ANTI CAVTY","GREEN",1,12
"142","10158","3107649",1,"GR",4.99,1449,"8350","NONE",0,0,0.25,"REGULAR","FRESH","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","POTASSIUM NITRATE","SENSITIVE ANTI CAVTY","GREEN",1,12
"143","10158","1232348",1,"GR",1.49,1446,"8351","NONE",2,1,0.05,"TRIAL","MINT","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","SENSITIVE ANTI CAVTY","BLUE & WHITE",1,12
"144","10158","1802132",1,"GR",1.49,1462,"8351","NONE",1,1,0.05,"TRIAL","MINT","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","SENSITIVE ANTI CAVTY","BLUE & WHITE",1,12
"145","10158","1230516",2,"DR",3.18,1443,"8351","NONE",0,0,0.05,"TRIAL","MINT","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","SENSITIVE ANTI CAVTY","BLUE & WHITE",1,12
"146","10158","1119784",1,"DR",1.51,1445,"8351","NONE",0,0,0.05,"TRIAL","MINT","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","SENSITIVE ANTI CAVTY","BLUE & WHITE",1,12
"147","10158","1314567",1,"GR",1.49,1455,"8351","NONE",2,1,0.05,"TRIAL","MINT","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","SENSITIVE ANTI CAVTY","BLUE & WHITE",1,12
"148","10158","1310698",1,"DR",1.59,1442,"8351","NONE",0,0,0.05,"TRIAL","MINT","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","SENSITIVE ANTI CAVTY","BLUE & WHITE",1,12
"149","10158","1403394",1,"GR",1.49,1438,"8351","NONE",2,1,0.05,"TRIAL","MINT","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","SENSITIVE ANTI CAVTY","BLUE & WHITE",1,12
"150","10158","1227017",2,"GR",2.98,1446,"8351","NONE",2,1,0.05,"TRIAL","MINT","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","SENSITIVE ANTI CAVTY","BLUE & WHITE",1,12
"151","10158","1143875",1,"GR",5.99,1447,"8375","NONE",0,0,0.25,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","POTASSIUM NITRATE","SNSTV WHTNNG ANT-CVT","MISSING",1,12
"152","10158","1167007",1,"GR",5.99,1449,"8375","NONE",0,0,0.25,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","POTASSIUM NITRATE","SNSTV WHTNNG ANT-CVT","MISSING",1,12
"153","10158","1302471",1,"GR",5.99,1450,"8375","NONE",0,0,0.25,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","POTASSIUM NITRATE","SNSTV WHTNNG ANT-CVT","MISSING",1,12
"154","10158","1204636",1,"GR",5.99,1450,"8375","NONE",0,0,0.25,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","POTASSIUM NITRATE","SNSTV WHTNNG ANT-CVT","MISSING",1,12
"155","10158","1313882",1,"GR",5.99,1457,"8375","NONE",0,0,0.25,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","POTASSIUM NITRATE","SNSTV WHTNNG ANT-CVT","MISSING",1,12
"156","10158","3157974",1,"DR",4,1428,"8375","B",0,1,0.25,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","POTASSIUM NITRATE","SNSTV WHTNNG ANT-CVT","MISSING",1,12
"157","10158","1170746",1,"GR",5.59,1445,"8375","NONE",0,0,0.25,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","POTASSIUM NITRATE","SNSTV WHTNNG ANT-CVT","MISSING",1,12
"158","10158","3370122",1,"GR",5.29,1447,"8375","NONE",0,0,0.25,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","POTASSIUM NITRATE","SNSTV WHTNNG ANT-CVT","MISSING",1,12
"159","10158","3154864",1,"GR",5.29,1455,"8375","NONE",0,0,0.25,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","POTASSIUM NITRATE","SNSTV WHTNNG ANT-CVT","MISSING",1,12
"160","10158","3132118",1,"GR",5.29,1465,"8375","NONE",0,0,0.25,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","POTASSIUM NITRATE","SNSTV WHTNNG ANT-CVT","MISSING",1,12
"161","10158","1313114",1,"GR",3.97,1428,"8375","A",0,1,0.25,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","POTASSIUM NITRATE","SNSTV WHTNNG ANT-CVT","MISSING",1,12
"162","10158","1201400",1,"GR",3.98,1445,"8375","C",0,1,0.25,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","POTASSIUM NITRATE","SNSTV WHTNNG ANT-CVT","MISSING",1,12
"163","10158","3339523",1,"GR",5.19,1428,"8375","NONE",0,0,0.25,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","POTASSIUM NITRATE","SNSTV WHTNNG ANT-CVT","MISSING",1,12
"164","10158","3829911",1,"GR",4.99,1453,"8375","NONE",0,0,0.25,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","POTASSIUM NITRATE","SNSTV WHTNNG ANT-CVT","MISSING",1,12
"165","10158","3105106",1,"GR",4.79,1462,"8375","NONE",0,0,0.25,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","POTASSIUM NITRATE","SNSTV WHTNNG ANT-CVT","MISSING",1,12
"166","10158","1308569",1,"GR",5.59,1454,"8375","NONE",0,0,0.25,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","POTASSIUM NITRATE","SNSTV WHTNNG ANT-CVT","MISSING",1,12
"167","10158","1105569",1,"GR",5.48,1466,"8375","NONE",0,0,0.25,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","POTASSIUM NITRATE","SNSTV WHTNNG ANT-CVT","MISSING",1,12
"168","10158","1815126",1,"GR",5.59,1475,"8375","NONE",0,0,0.25,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","POTASSIUM NITRATE","SNSTV WHTNNG ANT-CVT","MISSING",1,12
"169","10158","3157867",1,"DR",3.99,1441,"8375","B",0,1,0.25,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","POTASSIUM NITRATE","SNSTV WHTNNG ANT-CVT","MISSING",1,12
"170","10158","1204636",1,"GR",3.97,1428,"8375","A",0,1,0.25,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","POTASSIUM NITRATE","SNSTV WHTNNG ANT-CVT","MISSING",1,12
"171","10158","1813089",1,"GR",3.97,1428,"8375","A",0,1,0.25,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","POTASSIUM NITRATE","SNSTV WHTNNG ANT-CVT","MISSING",1,12
"172","10158","1146332",1,"GR",3.97,1428,"8375","A",0,1,0.25,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","POTASSIUM NITRATE","SNSTV WHTNNG ANT-CVT","MISSING",1,12
"173","10158","1102277",1,"GR",5.99,1429,"8375","NONE",0,0,0.25,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","POTASSIUM NITRATE","SNSTV WHTNNG ANT-CVT","MISSING",1,12
"174","10158","1204636",1,"GR",5.99,1429,"8375","NONE",0,0,0.25,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","POTASSIUM NITRATE","SNSTV WHTNNG ANT-CVT","MISSING",1,12
"175","10158","1307678",1,"GR",5.99,1429,"8375","NONE",0,0,0.25,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","POTASSIUM NITRATE","SNSTV WHTNNG ANT-CVT","MISSING",1,12
"176","10158","1192054",1,"GR",5.99,1430,"8375","NONE",0,0,0.25,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","POTASSIUM NITRATE","SNSTV WHTNNG ANT-CVT","MISSING",1,12
"177","10158","1402909",1,"GR",5.99,1435,"8375","NONE",0,0,0.25,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","POTASSIUM NITRATE","SNSTV WHTNNG ANT-CVT","MISSING",1,12
"178","10158","1307678",1,"GR",3.98,1436,"8375","B",0,1,0.25,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","POTASSIUM NITRATE","SNSTV WHTNNG ANT-CVT","MISSING",1,12
"179","10158","1141655",1,"GR",3.98,1445,"8375","C",0,1,0.25,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","POTASSIUM NITRATE","SNSTV WHTNNG ANT-CVT","MISSING",1,12
"180","10158","1152769",1,"DR",5.79,1474,"8375","NONE",0,0,0.25,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","POTASSIUM NITRATE","SNSTV WHTNNG ANT-CVT","MISSING",1,12
"181","10158","1308569",1,"GR",5.99,1468,"8375","NONE",0,0,0.25,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","POTASSIUM NITRATE","SNSTV WHTNNG ANT-CVT","MISSING",1,12
"182","10158","1192054",1,"GR",5.99,1470,"8375","NONE",0,0,0.25,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","POTASSIUM NITRATE","SNSTV WHTNNG ANT-CVT","MISSING",1,12
"183","10158","1117911",1,"GR",3.98,1458,"8375","B",0,1,0.25,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","POTASSIUM NITRATE","SNSTV WHTNNG ANT-CVT","MISSING",1,12
"184","10158","1192054",1,"GR",4.98,1467,"8375","B",0,1,0.25,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","POTASSIUM NITRATE","SNSTV WHTNNG ANT-CVT","MISSING",1,12
"185","10158","1204461",1,"DR",3.88,1429,"8375","B",0,1,0.25,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","POTASSIUM NITRATE","SNSTV WHTNNG ANT-CVT","MISSING",1,12
"186","10158","1224279",1,"DR",3.99,1456,"8375","NONE",0,1,0.25,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","POTASSIUM NITRATE","SNSTV WHTNNG ANT-CVT","MISSING",1,12
"187","10158","1143875",1,"GR",5.99,1477,"8375","NONE",0,0,0.25,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","POTASSIUM NITRATE","SNSTV WHTNNG ANT-CVT","MISSING",1,12
"188","10158","3336792",2,"GR",10.58,1451,"8375","NONE",0,0,0.25,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","POTASSIUM NITRATE","SNSTV WHTNNG ANT-CVT","MISSING",1,12
"189","10158","1224279",1,"DR",4.49,1464,"8375","NONE",0,1,0.25,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","POTASSIUM NITRATE","SNSTV WHTNNG ANT-CVT","MISSING",1,12
"190","10158","1152769",2,"DR",8.98,1469,"8375","NONE",0,1,0.25,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","POTASSIUM NITRATE","SNSTV WHTNNG ANT-CVT","MISSING",1,12
"191","10158","1815027",1,"DR",7.39,1429,"8406","NONE",0,0,0.375,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","SNSTV WHTNNG ANT-CVT","MISSING",1,12
"192","10158","1215178",1,"DR",7.39,1473,"8406","NONE",0,0,0.375,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","SNSTV WHTNNG ANT-CVT","MISSING",1,12
"193","10158","1809152",1,"DR",7.39,1474,"8406","NONE",0,0,0.375,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","SNSTV WHTNNG ANT-CVT","MISSING",1,12
"194","10158","1157776",1,"DR",1.49,1443,"8409","NONE",0,0,0.05,"TRIAL","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","POTASSIUM NITRATE","SNSTV WHTNNG ANT-CVT","MISSING",1,12
"195","10158","1208520",2,"DR",2.98,1444,"8409","NONE",0,0,0.05,"TRIAL","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","POTASSIUM NITRATE","SNSTV WHTNNG ANT-CVT","MISSING",1,12
"196","10158","1122754",1,"DR",1.49,1463,"8409","NONE",0,0,0.05,"TRIAL","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","POTASSIUM NITRATE","SNSTV WHTNNG ANT-CVT","MISSING",1,12
"197","10158","1189753",1,"GR",7.19,1470,"8504","NONE",0,0,0.25,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","POTASSIUM NITRATE","SNS TRT CNTANTCVTWHT","MISSING",1,12
"198","10158","1189753",2,"GR",7.18,1476,"8504","B",2,1,0.25,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","POTASSIUM NITRATE","SNS TRT CNTANTCVTWHT","MISSING",1,12
"199","10158","3841809",1,"GR",4.99,1436,"8504","NONE",1,0,0.25,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","POTASSIUM NITRATE","SNS TRT CNTANTCVTWHT","MISSING",1,12
"200","10158","3333229",1,"DR",5.79,1478,"8504","NONE",0,0,0.25,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","POTASSIUM NITRATE","SNS TRT CNTANTCVTWHT","MISSING",1,12
"201","10158","1118042",1,"GR",5.59,1439,"8504","NONE",0,0,0.25,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","POTASSIUM NITRATE","SNS TRT CNTANTCVTWHT","MISSING",1,12
"202","10158","1130021",1,"GR",5.59,1451,"8504","NONE",0,0,0.25,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","POTASSIUM NITRATE","SNS TRT CNTANTCVTWHT","MISSING",1,12
"203","10158","1226019",1,"GR",5.4,1470,"8504","NONE",0,0,0.25,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","POTASSIUM NITRATE","SNS TRT CNTANTCVTWHT","MISSING",1,12
"204","10158","1215178",1,"GR",5.22,1477,"8504","NONE",0,1,0.25,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","POTASSIUM NITRATE","SNS TRT CNTANTCVTWHT","MISSING",1,12
"205","10158","3331421",1,"GR",5.35,1427,"8504","NONE",0,0,0.25,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","POTASSIUM NITRATE","SNS TRT CNTANTCVTWHT","MISSING",1,12
"206","10158","3331421",1,"GR",5.36,1433,"8504","NONE",0,0,0.25,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","POTASSIUM NITRATE","SNS TRT CNTANTCVTWHT","MISSING",1,12
"207","10158","3331421",1,"GR",5.37,1441,"8504","NONE",0,0,0.25,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","POTASSIUM NITRATE","SNS TRT CNTANTCVTWHT","MISSING",1,12
"208","10158","3331421",1,"GR",5.37,1447,"8504","NONE",0,0,0.25,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","POTASSIUM NITRATE","SNS TRT CNTANTCVTWHT","MISSING",1,12
"209","10158","3331421",1,"GR",5.38,1455,"8504","NONE",0,0,0.25,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","POTASSIUM NITRATE","SNS TRT CNTANTCVTWHT","MISSING",1,12
"210","10158","3331421",1,"GR",5.4,1461,"8504","NONE",0,0,0.25,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","POTASSIUM NITRATE","SNS TRT CNTANTCVTWHT","MISSING",1,12
"211","10158","3331421",1,"GR",5.42,1466,"8504","NONE",0,0,0.25,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","POTASSIUM NITRATE","SNS TRT CNTANTCVTWHT","MISSING",1,12
"212","10158","3331421",1,"GR",5.42,1473,"8504","NONE",0,0,0.25,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","POTASSIUM NITRATE","SNS TRT CNTANTCVTWHT","MISSING",1,12
"213","10158","3120857",1,"GR",5.29,1439,"8504","NONE",0,0,0.25,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","POTASSIUM NITRATE","SNS TRT CNTANTCVTWHT","MISSING",1,12
"214","10158","1126896",1,"GR",5.99,1429,"8504","NONE",0,0,0.25,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","POTASSIUM NITRATE","SNS TRT CNTANTCVTWHT","MISSING",1,12
"215","10158","1201624",1,"GR",5.99,1435,"8504","NONE",0,0,0.25,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","POTASSIUM NITRATE","SNS TRT CNTANTCVTWHT","MISSING",1,12
"216","10158","1201624",1,"GR",3.98,1436,"8504","B",0,1,0.25,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","POTASSIUM NITRATE","SNS TRT CNTANTCVTWHT","MISSING",1,12
"217","10158","1308627",2,"GR",11.98,1459,"8504","NONE",0,0,0.25,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","POTASSIUM NITRATE","SNS TRT CNTANTCVTWHT","MISSING",1,12
"218","10158","1189753",1,"GR",7.19,1464,"8504","NONE",0,0,0.25,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","POTASSIUM NITRATE","SNS TRT CNTANTCVTWHT","MISSING",1,12
